test_idx,test_true,test_pred,train_idx,train_true,train_pred,influence,rank,same_error
1374,cow,elephant,5954,cow,sheep,0.0010535006877034903,17,False
1374,cow,elephant,5792,cow,elephant,0.0010456207673996687,18,True
1374,cow,elephant,5784,cow,elephant,0.00104335299693048,19,True
1374,cow,elephant,5784,cow,elephant,0.0010261444840580225,20,True
1374,cow,elephant,6235,cow,elephant,0.0010195401264354587,21,True
1374,cow,elephant,5784,cow,elephant,0.0009994759457185864,22,True
1374,cow,elephant,5792,cow,elephant,0.0009972663829103112,23,True
1374,cow,elephant,5745,cow,sheep,0.000996018759906292,24,False
1374,cow,elephant,5954,cow,sheep,0.0009874131064862013,25,False
1374,cow,elephant,5784,cow,elephant,0.0009713149047456682,26,True
1374,cow,elephant,5745,cow,sheep,0.0009533023694530129,27,False
1374,cow,elephant,6214,cow,elephant,0.0009456948610022664,28,True
1374,cow,elephant,5784,cow,elephant,0.0009381772833876312,29,True
1374,cow,elephant,5745,cow,sheep,0.0009337671217508614,30,False
1374,cow,elephant,5766,cow,sheep,0.0009318335214629769,31,False
1374,cow,elephant,5745,cow,sheep,0.000924600986763835,32,False
1374,cow,elephant,5766,cow,sheep,0.0009198373882099986,33,False
1374,cow,elephant,5766,cow,sheep,0.0009170240955427289,34,False
1374,cow,elephant,5954,cow,sheep,0.0009144924697466195,35,False
1374,cow,elephant,5766,cow,sheep,0.0008595561375841498,36,False
1374,cow,elephant,5766,cow,sheep,0.000852240074891597,37,False
1374,cow,elephant,6054,cow,sheep,0.0008432799950242043,38,False
1374,cow,elephant,6484,cow,sheep,0.0008359830244444311,39,False
1374,cow,elephant,5766,cow,sheep,0.0008227002690546215,40,False
1374,cow,elephant,6671,cow,sheep,0.0008206334314309061,41,False
1374,cow,elephant,5745,cow,sheep,0.0008181154844351113,42,False
1374,cow,elephant,5954,cow,sheep,0.000809975026641041,43,False
1374,cow,elephant,6054,cow,sheep,0.0008049946627579629,44,False
1374,cow,elephant,5792,cow,elephant,0.0008028000593185425,45,True
1374,cow,elephant,6214,cow,elephant,0.0007920333300717175,46,True
1374,cow,elephant,6235,cow,elephant,0.0007897780742496252,47,True
1374,cow,elephant,5954,cow,sheep,0.0007891218410804868,48,False
1374,cow,elephant,5954,cow,sheep,0.0007816720753908157,49,False
1374,cow,elephant,5784,cow,elephant,0.0007806519861333072,50,True
1374,cow,elephant,5745,cow,sheep,0.0007730924407951534,51,False
1374,cow,elephant,6054,cow,sheep,0.0007723767776042223,52,False
1374,cow,elephant,6671,cow,sheep,0.0007618573727086186,53,False
1374,cow,elephant,6054,cow,sheep,0.00075984449358657,54,False
1374,cow,elephant,6484,cow,sheep,0.0007545959670096636,55,False
1374,cow,elephant,5766,cow,sheep,0.000752829946577549,56,False
1374,cow,elephant,5954,cow,sheep,0.0007514138123951852,57,False
1374,cow,elephant,5766,cow,sheep,0.0007415832369588315,58,False
1374,cow,elephant,5745,cow,sheep,0.0007407159428112209,59,False
1374,cow,elephant,6484,cow,sheep,0.0007389137172140181,60,False
1374,cow,elephant,6054,cow,sheep,0.000729852938093245,61,False
1374,cow,elephant,6484,cow,sheep,0.0007232364732772112,63,False
1374,cow,elephant,6235,cow,elephant,0.0007228961330838501,65,True
1374,cow,elephant,6555,cow,horse,0.0007176553481258452,66,False
1374,cow,elephant,6555,cow,horse,0.0007176200742833316,67,False
1374,cow,elephant,6207,cow,sheep,0.0007083770469762385,68,False
1374,cow,elephant,6555,cow,horse,0.0006944909691810608,69,False
1374,cow,elephant,5847,cow,sheep,0.0006937028956599534,70,False
1374,cow,elephant,6484,cow,sheep,0.0006933913682587445,72,False
1374,cow,elephant,6054,cow,sheep,0.0006925296038389206,73,False
1374,cow,elephant,6403,cow,sheep,0.0006858612759970129,75,False
1374,cow,elephant,6403,cow,sheep,0.0006817909306846559,76,False
1374,cow,elephant,6054,cow,sheep,0.0006816523964516819,77,False
1374,cow,elephant,6555,cow,horse,0.0006810047198086977,79,False
1374,cow,elephant,6671,cow,sheep,0.0006773545173928142,80,False
1374,cow,elephant,5872,cow,horse,0.000674899376463145,81,False
1374,cow,elephant,6555,cow,horse,0.0006724815466441214,82,False
1374,cow,elephant,6207,cow,sheep,0.0006659385981038213,85,False
1374,cow,elephant,6403,cow,sheep,0.00066302006598562,87,False
1374,cow,elephant,6671,cow,sheep,0.000661382160615176,89,False
1374,cow,elephant,6403,cow,sheep,0.0006602221401408315,90,False
1374,cow,elephant,5872,cow,horse,0.000657369673717767,91,False
1374,cow,elephant,5792,cow,elephant,0.0006536709843203425,92,True
1374,cow,elephant,6054,cow,sheep,0.0006451221997849643,94,False
1374,cow,elephant,6207,cow,sheep,0.0006444883183576167,95,False
1374,cow,elephant,6403,cow,sheep,0.0006406335742212832,97,False
1374,cow,elephant,6484,cow,sheep,0.0006397868855856359,99,False
1374,cow,elephant,6671,cow,sheep,0.0006341603584587574,100,False
1399,cow,sheep,5766,cow,sheep,0.0017419575015082955,1,True
1399,cow,sheep,5954,cow,sheep,0.00157662492711097,2,True
1399,cow,sheep,6484,cow,sheep,0.0015555272111669183,3,True
1399,cow,sheep,5954,cow,sheep,0.001521299360319972,4,True
1399,cow,sheep,5954,cow,sheep,0.00149875832721591,5,True
1399,cow,sheep,5766,cow,sheep,0.0013935506576672196,8,True
1399,cow,sheep,5766,cow,sheep,0.0013787563657388091,10,True
1399,cow,sheep,5766,cow,sheep,0.0013715975219383836,11,True
1399,cow,sheep,5766,cow,sheep,0.0013695252127945423,12,True
1399,cow,sheep,5745,cow,sheep,0.0013542878441512585,13,True
1399,cow,sheep,5745,cow,sheep,0.0013492545112967491,15,True
1399,cow,sheep,6207,cow,sheep,0.001348639721982181,16,True
1399,cow,sheep,5954,cow,sheep,0.0013418701710179448,17,True
1399,cow,sheep,5745,cow,sheep,0.0013251624768599868,18,True
1399,cow,sheep,6054,cow,sheep,0.0013154875487089157,20,True
1399,cow,sheep,6484,cow,sheep,0.0013110281433910131,21,True
1399,cow,sheep,6207,cow,sheep,0.0013075930764898658,22,True
1399,cow,sheep,5745,cow,sheep,0.0012668108101934195,24,True
1399,cow,sheep,5766,cow,sheep,0.0012596569722518325,25,True
1399,cow,sheep,5954,cow,sheep,0.0012202155776321888,26,True
1399,cow,sheep,5954,cow,sheep,0.001213355571962893,27,True
1399,cow,sheep,5954,cow,sheep,0.0012116918805986643,28,True
1399,cow,sheep,6207,cow,sheep,0.0012076516868546605,30,True
1399,cow,sheep,5954,cow,sheep,0.0011911820620298386,31,True
1399,cow,sheep,6484,cow,sheep,0.0011902363039553165,32,True
1399,cow,sheep,6484,cow,sheep,0.001180600724183023,33,True
1399,cow,sheep,5766,cow,sheep,0.0011603634338825941,34,True
1399,cow,sheep,6054,cow,sheep,0.0011593226809054613,35,True
1399,cow,sheep,6484,cow,sheep,0.001144161680713296,36,True
1399,cow,sheep,6054,cow,sheep,0.0011431031161919236,37,True
1399,cow,sheep,5745,cow,sheep,0.001136119244620204,39,True
1399,cow,sheep,5745,cow,sheep,0.0011225957423448563,41,True
1399,cow,sheep,6207,cow,sheep,0.0011222463799640536,42,True
1399,cow,sheep,6484,cow,sheep,0.0011116932146251202,43,True
1399,cow,sheep,6054,cow,sheep,0.0010972210438922048,44,True
1399,cow,sheep,5745,cow,sheep,0.0010773168178275228,46,True
1399,cow,sheep,6484,cow,sheep,0.00106473034247756,47,True
1399,cow,sheep,6054,cow,sheep,0.0010554185137152672,50,True
1399,cow,sheep,5745,cow,sheep,0.0010539524955675006,51,True
1399,cow,sheep,5766,cow,sheep,0.0010398210724815726,53,True
1399,cow,sheep,6671,cow,sheep,0.0010300448630005121,55,True
1399,cow,sheep,6054,cow,sheep,0.0010183305712416768,56,True
1399,cow,sheep,6671,cow,sheep,0.0009955549612641335,57,True
1399,cow,sheep,6671,cow,sheep,0.0009769829921424389,58,True
1399,cow,sheep,6054,cow,sheep,0.0009673727909103036,60,True
1399,cow,sheep,6403,cow,sheep,0.0009586761007085443,65,True
1399,cow,sheep,6054,cow,sheep,0.0009426167234778404,67,True
1399,cow,sheep,6671,cow,sheep,0.0009198423358611763,72,True
1399,cow,sheep,6403,cow,sheep,0.0009053946705535054,73,True
1399,cow,sheep,6403,cow,sheep,0.0008954575750976801,74,True
1399,cow,sheep,6403,cow,sheep,0.0008897873922251165,75,True
1399,cow,sheep,6671,cow,sheep,0.0008827372803352773,77,True
1399,cow,sheep,6484,cow,sheep,0.0008783091325312853,78,True
1399,cow,sheep,6671,cow,sheep,0.0008612085948698223,79,True
1399,cow,sheep,6214,cow,elephant,0.0008551398641429842,81,False
1399,cow,sheep,6235,cow,elephant,0.0008483067504130304,82,False
1399,cow,sheep,5697,cow,chicken,0.0008209507795982063,87,False
1399,cow,sheep,6403,cow,sheep,0.0008182363235391676,88,True
1399,cow,sheep,6403,cow,sheep,0.0008160346187651157,90,True
1399,cow,sheep,6214,cow,elephant,0.0008068328024819493,95,False
1399,cow,sheep,6235,cow,elephant,0.000789882440585643,96,False
1399,cow,sheep,5847,cow,sheep,0.0007879728218540549,98,True
1399,cow,sheep,6555,cow,horse,0.0007854471914470196,99,False
1399,cow,sheep,5872,cow,horse,0.0007790694944560528,100,False
1419,cow,sheep,5745,cow,sheep,0.0023810076527297497,3,True
1419,cow,sheep,5954,cow,sheep,0.002299137180671096,5,True
1419,cow,sheep,5745,cow,sheep,0.002297622850164771,6,True
1419,cow,sheep,5954,cow,sheep,0.0022597117349505424,7,True
1419,cow,sheep,6484,cow,sheep,0.0022295122034847736,8,True
1419,cow,sheep,5954,cow,sheep,0.0022099430207163095,9,True
1419,cow,sheep,5766,cow,sheep,0.0021681354846805334,10,True
1419,cow,sheep,6054,cow,sheep,0.0021528126671910286,12,True
1419,cow,sheep,5745,cow,sheep,0.0020903435070067644,15,True
1419,cow,sheep,5745,cow,sheep,0.002018410712480545,16,True
1419,cow,sheep,5766,cow,sheep,0.001968216150999069,17,True
1419,cow,sheep,6484,cow,sheep,0.0019450323889032006,18,True
1419,cow,sheep,6054,cow,sheep,0.0019022357882931828,20,True
1419,cow,sheep,5745,cow,sheep,0.001897452399134636,21,True
1419,cow,sheep,5745,cow,sheep,0.001875722547993064,23,True
1419,cow,sheep,6054,cow,sheep,0.0018313057953491807,25,True
1419,cow,sheep,5766,cow,sheep,0.0018293439643457532,26,True
1419,cow,sheep,5954,cow,sheep,0.0017626252956688404,29,True
1419,cow,sheep,5745,cow,sheep,0.0017518417444080114,30,True
1419,cow,sheep,5954,cow,sheep,0.0017356325406581163,31,True
1419,cow,sheep,6054,cow,sheep,0.0017203877214342356,32,True
1419,cow,sheep,6484,cow,sheep,0.0017143352888524532,33,True
1419,cow,sheep,5954,cow,sheep,0.0017086106818169355,34,True
1419,cow,sheep,5745,cow,sheep,0.0016424620989710093,38,True
1419,cow,sheep,6484,cow,sheep,0.0016159492079168558,40,True
1419,cow,sheep,6054,cow,sheep,0.0016025302466005087,41,True
1419,cow,sheep,5766,cow,sheep,0.001560564269311726,43,True
1419,cow,sheep,6671,cow,sheep,0.0015599768375977874,44,True
1419,cow,sheep,6403,cow,sheep,0.0015554210403934121,45,True
1419,cow,sheep,5766,cow,sheep,0.0015433672815561295,48,True
1419,cow,sheep,6214,cow,elephant,0.0015365103026852012,49,False
1419,cow,sheep,5954,cow,sheep,0.0015183864161372185,51,True
1419,cow,sheep,6214,cow,elephant,0.0015028032939881086,53,False
1419,cow,sheep,6484,cow,sheep,0.0015023216838017106,54,True
1419,cow,sheep,6207,cow,sheep,0.001492353156208992,56,True
1419,cow,sheep,6054,cow,sheep,0.0014814967289566994,59,True
1419,cow,sheep,6214,cow,elephant,0.0014788511907681823,60,False
1419,cow,sheep,6484,cow,sheep,0.001470777322538197,62,True
1419,cow,sheep,6484,cow,sheep,0.0014473438495770097,63,True
1419,cow,sheep,6207,cow,sheep,0.001445912872441113,64,True
1419,cow,sheep,6207,cow,sheep,0.001444145804271102,65,True
1419,cow,sheep,5697,cow,chicken,0.0014434861950576305,66,False
1419,cow,sheep,6214,cow,elephant,0.0014428591821342707,67,False
1419,cow,sheep,6214,cow,elephant,0.0014424046967178583,68,False
1419,cow,sheep,5954,cow,sheep,0.001439627492800355,69,True
1419,cow,sheep,6235,cow,elephant,0.001426626811735332,71,False
1419,cow,sheep,5766,cow,sheep,0.0014153523370623589,73,True
1419,cow,sheep,6054,cow,sheep,0.0014135247329249978,75,True
1419,cow,sheep,6671,cow,sheep,0.0014112320495769382,76,True
1419,cow,sheep,6214,cow,elephant,0.0014109169133007526,77,False
1419,cow,sheep,5697,cow,chicken,0.0014045749558135867,78,False
1419,cow,sheep,6214,cow,elephant,0.0014017928624525666,79,False
1419,cow,sheep,6214,cow,elephant,0.001387596596032381,82,False
1419,cow,sheep,5766,cow,sheep,0.0013700883137062192,84,True
1419,cow,sheep,6555,cow,horse,0.0013412743574008346,86,False
1419,cow,sheep,6403,cow,sheep,0.0013381107710301876,88,True
1419,cow,sheep,6403,cow,sheep,0.001330801285803318,89,True
1419,cow,sheep,6671,cow,sheep,0.0013256713282316923,90,True
1419,cow,sheep,6555,cow,horse,0.0013226334704086185,92,False
1419,cow,sheep,5784,cow,elephant,0.001319548231549561,93,False
1419,cow,sheep,5784,cow,elephant,0.001316696172580123,94,False
1419,cow,sheep,5847,cow,sheep,0.001315269386395812,95,True
1419,cow,sheep,6235,cow,elephant,0.0013111378066241741,96,False
1419,cow,sheep,6403,cow,sheep,0.001305470592342317,98,True
1419,cow,sheep,6403,cow,sheep,0.0013047648826614022,99,True
1419,cow,sheep,6403,cow,sheep,0.0013035007286816835,100,True
1434,cow,sheep,5954,cow,sheep,0.0019224492134526372,1,True
1434,cow,sheep,6484,cow,sheep,0.0017913405317813158,2,True
1434,cow,sheep,5954,cow,sheep,0.00178821652662009,3,True
1434,cow,sheep,5745,cow,sheep,0.0017064099665731192,4,True
1434,cow,sheep,6054,cow,sheep,0.001673435210250318,6,True
1434,cow,sheep,5954,cow,sheep,0.0015766974538564682,8,True
1434,cow,sheep,5766,cow,sheep,0.001574307563714683,10,True
1434,cow,sheep,6054,cow,sheep,0.0015722077805548906,11,True
1434,cow,sheep,5745,cow,sheep,0.0015700377989560366,12,True
1434,cow,sheep,5954,cow,sheep,0.001518578385002911,13,True
1434,cow,sheep,6671,cow,sheep,0.0015139514580368996,14,True
1434,cow,sheep,6484,cow,sheep,0.0014901135582476854,16,True
1434,cow,sheep,5954,cow,sheep,0.0014871085295453668,17,True
1434,cow,sheep,6054,cow,sheep,0.0014751981943845749,18,True
1434,cow,sheep,5745,cow,sheep,0.0014739076141268015,19,True
1434,cow,sheep,5954,cow,sheep,0.0014421793166548014,22,True
1434,cow,sheep,5766,cow,sheep,0.0014288529055193067,23,True
1434,cow,sheep,6207,cow,sheep,0.0014212338719516993,25,True
1434,cow,sheep,6207,cow,sheep,0.0014118073740974069,26,True
1434,cow,sheep,6671,cow,sheep,0.001389246666803956,28,True
1434,cow,sheep,6484,cow,sheep,0.0013885223306715488,29,True
1434,cow,sheep,5745,cow,sheep,0.001381087931804359,30,True
1434,cow,sheep,5745,cow,sheep,0.0013689344050362706,31,True
1434,cow,sheep,5745,cow,sheep,0.0013664521975442767,32,True
1434,cow,sheep,6207,cow,sheep,0.001364571857266128,33,True
1434,cow,sheep,6054,cow,sheep,0.0013628426240757108,34,True
1434,cow,sheep,6484,cow,sheep,0.0013528394047170877,35,True
1434,cow,sheep,6484,cow,sheep,0.0013522692024707794,36,True
1434,cow,sheep,6207,cow,sheep,0.0013049101689830422,38,True
1434,cow,sheep,6054,cow,sheep,0.0013013140996918082,39,True
1434,cow,sheep,6054,cow,sheep,0.0012959929881617427,40,True
1434,cow,sheep,5954,cow,sheep,0.0012881289003416896,41,True
1434,cow,sheep,6403,cow,sheep,0.0012864515883848071,42,True
1434,cow,sheep,6484,cow,sheep,0.001257407246157527,44,True
1434,cow,sheep,5766,cow,sheep,0.0012479587458074093,45,True
1434,cow,sheep,6484,cow,sheep,0.0012477156706154346,46,True
1434,cow,sheep,5954,cow,sheep,0.0012363785644993186,47,True
1434,cow,sheep,6054,cow,sheep,0.0012206328101456165,49,True
1434,cow,sheep,5745,cow,sheep,0.0012141208862885833,50,True
1434,cow,sheep,5766,cow,sheep,0.0012050308287143707,51,True
1434,cow,sheep,6671,cow,sheep,0.0011907736770808697,52,True
1434,cow,sheep,5745,cow,sheep,0.0011824931716546416,53,True
1434,cow,sheep,5766,cow,sheep,0.0011701149633154273,54,True
1434,cow,sheep,5847,cow,sheep,0.001147836446762085,57,True
1434,cow,sheep,5766,cow,sheep,0.0011457749642431736,58,True
1434,cow,sheep,6671,cow,sheep,0.001113460399210453,63,True
1434,cow,sheep,6403,cow,sheep,0.0011128225596621633,64,True
1434,cow,sheep,6054,cow,sheep,0.0010689758928492665,70,True
1434,cow,sheep,6403,cow,sheep,0.0010687328176572919,71,True
1434,cow,sheep,6671,cow,sheep,0.0010501297656446695,72,True
1434,cow,sheep,6403,cow,sheep,0.0010335089173167944,73,True
1434,cow,sheep,6403,cow,sheep,0.0010103810345754027,77,True
1434,cow,sheep,5847,cow,sheep,0.001000097137875855,79,True
1434,cow,sheep,6403,cow,sheep,0.000973870453890413,83,True
1434,cow,sheep,6671,cow,sheep,0.0009700425434857607,84,True
1434,cow,sheep,5766,cow,sheep,0.0009538779268041253,87,True
1434,cow,sheep,5847,cow,sheep,0.0009343767305836082,89,True
1434,cow,sheep,6403,cow,sheep,0.0009268880821764469,90,True
1434,cow,sheep,6555,cow,horse,0.0009231136064045131,91,False
1434,cow,sheep,5766,cow,sheep,0.0009149326360784471,94,True
1434,cow,sheep,5697,cow,chicken,0.0009104747441597283,97,False
1434,cow,sheep,6214,cow,elephant,0.0008964253938756883,100,False
1440,cow,elephant,6214,cow,elephant,0.0020159657578915358,1,True
1440,cow,elephant,6214,cow,elephant,0.0019680005498230457,2,True
1440,cow,elephant,6214,cow,elephant,0.001947905053384602,3,True
1440,cow,elephant,6214,cow,elephant,0.0018423234578222036,4,True
1440,cow,elephant,5784,cow,elephant,0.0017945286817848682,5,True
1440,cow,elephant,6235,cow,elephant,0.001790200942195952,6,True
1440,cow,elephant,6214,cow,elephant,0.0017848443239927292,7,True
1440,cow,elephant,6235,cow,elephant,0.0017399375792592764,8,True
1440,cow,elephant,6235,cow,elephant,0.0017280952306464314,9,True
1440,cow,elephant,6214,cow,elephant,0.0017238258151337504,10,True
1440,cow,elephant,6214,cow,elephant,0.0017230811063200235,11,True
1440,cow,elephant,5784,cow,elephant,0.0016984088579192758,12,True
1440,cow,elephant,6235,cow,elephant,0.0016595195047557354,13,True
1440,cow,elephant,5784,cow,elephant,0.001624347292818129,14,True
1440,cow,elephant,5784,cow,elephant,0.0016233092173933983,15,True
1440,cow,elephant,6214,cow,elephant,0.0015450165374204516,16,True
1440,cow,elephant,6235,cow,elephant,0.001519262557849288,17,True
1440,cow,elephant,5784,cow,elephant,0.001513942377641797,18,True
1440,cow,elephant,5792,cow,elephant,0.001477165729738772,19,True
1440,cow,elephant,6235,cow,elephant,0.0014766628155484796,20,True
1440,cow,elephant,5784,cow,elephant,0.0014689480885863304,21,True
1440,cow,elephant,6235,cow,elephant,0.001437461469322443,22,True
1440,cow,elephant,5792,cow,elephant,0.0013913129223510623,23,True
1440,cow,elephant,5784,cow,elephant,0.0013902578502893448,24,True
1440,cow,elephant,6235,cow,elephant,0.0013788696378469467,25,True
1440,cow,elephant,5792,cow,elephant,0.0012443908490240574,27,True
1440,cow,elephant,5784,cow,elephant,0.0012020021677017212,28,True
1440,cow,elephant,5792,cow,elephant,0.0011984976008534431,29,True
1440,cow,elephant,5792,cow,elephant,0.0010941934306174517,30,True
1440,cow,elephant,5766,cow,sheep,0.0010516656329855323,32,False
1440,cow,elephant,5745,cow,sheep,0.0010452400892972946,33,False
1440,cow,elephant,5745,cow,sheep,0.0010231711203232408,35,False
1440,cow,elephant,5745,cow,sheep,0.0010010279947891831,36,False
